id,gen,sp,ssp,grp,en,rec,cnt,loc,lat,lon,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
629121,Seiurus,aurocapilla,,birds,Ovenbird,Sue Riffe,United States,"Brownfield Bog WMA, Oxford Co., Maine",43.9746,-70.8901,120,song,uncertain,adult,field recording,//xeno-canto.org/629121,https://xeno-canto.org/629121/download,XC629121-Ovenbird on 6.11.17 at Brownfield Bog ME at 4.40 for 3.17.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC629121-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC629121-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC629121-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/ffts/XC629121-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/wave/XC629121-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/wave/XC629121-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PVQOLRXXWL/wave/XC629121-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,3:17,4:40,2017-06-11,2021-03-14,"['Catharus fuscescens', 'Agelaius phoeniceus']",,yes,no,,,no,,,48000.0
602036,Seiurus,aurocapilla,,birds,Ovenbird,Christopher McPherson,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",42.7463,-71.7074,110,song,male,adult,field recording,//xeno-canto.org/602036,https://xeno-canto.org/602036/download,XC602036-Ovenbird_11May2020_Lancy Brook Brookline NH.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602036-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602036-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602036-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602036-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602036-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602036-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602036-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:55,10:00,2020-05-11,2020-11-11,[],,yes,no,,,no,,,48000.0
602033,Seiurus,aurocapilla,,birds,Ovenbird,Christopher McPherson,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",42.7463,-71.7074,110,song,male,adult,field recording,//xeno-canto.org/602033,https://xeno-canto.org/602033/download,XC602033-Ovenbird_10May2020_Lancy Brook Brookline NH.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602033-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602033-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602033-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602033-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602033-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602033-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602033-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:30,09:30,2020-05-10,2020-11-11,['Baeolophus bicolor'],,yes,no,,,no,,,48000.0
602032,Seiurus,aurocapilla,,birds,Ovenbird,Christopher McPherson,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",42.7463,-71.7074,110,song,male,adult,field recording,//xeno-canto.org/602032,https://xeno-canto.org/602032/download,XC602032-Ovenbird_06May2020_Lancy Brook Brookline NH.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602032-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602032-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602032-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:35,09:30,2020-05-06,2020-11-11,[],,yes,no,,,no,,,48000.0
602028,Seiurus,aurocapilla,,birds,Ovenbird,Christopher McPherson,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",42.7463,-71.7074,110,song,male,adult,field recording,//xeno-canto.org/602028,https://xeno-canto.org/602028/download,XC602028-Ovenbird_02May2020_Lancy Brook Brookline NH.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602028-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC602028-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC602028-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:40,08:00,2020-05-02,2020-11-11,[],,yes,no,,,no,,,48000.0
599830,Seiurus,aurocapilla,,birds,Ovenbird,Christopher McPherson,United States,"Lancy Brook Wetlands Brookline / Mason, Hillsborough County, New Hampshire",42.7463,-71.7074,110,song,male,adult,field recording,//xeno-canto.org/599830,https://xeno-canto.org/599830/download,XC599830-Ovenbird_07May2019_Lancy Brook_Brookline_NH.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC599830-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC599830-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC599830-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/ffts/XC599830-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC599830-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC599830-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HNIFQCMOLA/wave/XC599830-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:20,09:30,2019-05-07,2020-11-03,[],,yes,no,,,no,,,48000.0
570992,Seiurus,aurocapilla,,birds,Ovenbird,Russ Wigh,United States,"Skidaway Island, Chatham County, GA USA",31.9237,-81.0559,0,"call, song",male,adult,field recording,//xeno-canto.org/570992,https://xeno-canto.org/570992/download,XC570992-Ovenbird song PL 4-24-20.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570992-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570992-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570992-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570992-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC570992-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC570992-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC570992-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:22,07:00,2020-04-24,2020-06-23,[],Soft chip notes followed by song and then soft chips again,yes,no,,,no,,,48000.0
570990,Seiurus,aurocapilla,,birds,Ovenbird,Russ Wigh,United States,"Skidaway Island, Chatham County, GA USA",31.9237,-81.0559,0,"call, chip note",male,adult,field recording,//xeno-canto.org/570990,https://xeno-canto.org/570990/download,XC570990-Ovenbird chip PL 4-24-20.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570990-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570990-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570990-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC570990-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC570990-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC570990-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC570990-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,07:00,2020-04-24,2020-06-23,[],Chip note continuously sung. bottomland forest during pre-breeding migration  ,yes,no,,,no,,,48000.0
569525,Seiurus,aurocapilla,aurocapilla,birds,Ovenbird,Russ Wigh,United States,"Skidaway Island, Chatham County, GA USA",31.9237,-81.0559,0,call,,,field recording,//xeno-canto.org/569525,https://xeno-canto.org/569525/download,XC569525-Ovenbird 16 June 2020.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC569525-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC569525-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC569525-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/ffts/XC569525-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC569525-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC569525-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YBJUQSUJFZ/wave/XC569525-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,07:30,2020-06-16,2020-06-17,[],"This file was originally posted as a mystery based on time of year for this location - extremely late, and location of the bird - the canopy of a tree.  I have since learned that this species will sing from a height of 5 to 8m, in spite of the fact it is a ground-nesting species. 

Two other factors convinced me the call is correct.  The spectral signature, while missing the first note, is very similar to one seen and recorded by another member of XC, and suggests this call is plastic, and perhaps still being learned. Finally, a friend with a very well respected ear, and years of field work with birds, heard one in early June in an adjacent county, identical to this recording. ",no,no,,,no,,,48000.0
568572,Seiurus,aurocapilla,,birds,Ovenbird,Meena Haribal,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3306,-76.3351,460,"drumming, song, territorial drumming",,,field recording,//xeno-canto.org/568572,https://xeno-canto.org/568572/download,XC568572-200614_14 two ovenbirds singing differ sh ith.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC568572-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC568572-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC568572-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC568572-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC568572-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC568572-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC568572-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,3:09,08:30,2020-06-14,2020-06-15,[],Two ovenbirds singing slightly different songs,no,no,,,no,,,48000.0
567917,Seiurus,aurocapilla,,birds,Ovenbird,Meena Haribal,United States,"Danby (near  Spencer), Tompkins County, New York",42.3149,-76.4951,460,song,,,field recording,//xeno-canto.org/567917,https://xeno-canto.org/567917/download,XC567917-200605_21 ovbi scta.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567917-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567917-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567917-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567917-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC567917-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC567917-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC567917-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:48,08:30,2020-06-05,2020-06-13,['Piranga olivacea'],,no,no,,,no,,,48000.0
567898,Seiurus,aurocapilla,,birds,Ovenbird,Meena Haribal,United States,"Danby (near  Spencer), Tompkins County, New York",42.3149,-76.4951,460,song,,,field recording,//xeno-canto.org/567898,https://xeno-canto.org/567898/download,XC567898-200605_02 ovbi hawo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567898-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567898-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567898-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC567898-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC567898-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC567898-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC567898-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:17,07:30,2020-06-05,2020-06-13,['Leuconotopicus villosus'],,no,no,,,no,,,48000.0
563073,Seiurus,aurocapilla,,birds,Ovenbird,William Young,United States,Trout Run Nature Preserve,39.9156,-76.2827,150,song,male,adult,field recording,//xeno-canto.org/563073,https://xeno-canto.org/563073/download,XC563073-Oven.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/ffts/XC563073-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/ffts/XC563073-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/ffts/XC563073-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/ffts/XC563073-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/wave/XC563073-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/wave/XC563073-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BQFIRBCCYH/wave/XC563073-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:14,05:30,2020-05-21,2020-05-29,"['Corvus brachyrhynchos', 'Catharus ustulatus', 'Mniotilta varia', 'Hylocichla mustelina']","This recording was taken at approximately 5:30 AM. The main Ovenbird singing in this recording was seen. This recording was not altered. 

This was a secondary mature forest. Oaks, Maples, and Tulips are prevalent at this location. Trout Run is prime Ovenbird Habitat. This Ovenbird was approximate four (4) feet off the ground when it was singing. 

This bird was an adult male, and was engaging in typical singing behavior. ",yes,no,,,no,,,44100.0
561390,Seiurus,aurocapilla,,birds,Ovenbird,Meena Haribal,United States,"Hector (near  Burdett), Schuyler County, New York",42.4737,-76.8069,500,song,,,field recording,//xeno-canto.org/561390,https://xeno-canto.org/561390/download,XC561390-200522_09 ovbi two.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561390-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561390-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561390-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561390-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561390-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561390-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561390-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:26,12:00,2020-05-22,2020-05-24,[],Two birds calling,no,no,,,no,,,44100.0
561370,Seiurus,aurocapilla,,birds,Ovenbird,Meena Haribal,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3286,-76.3383,380,song,,,field recording,//xeno-canto.org/561370,https://xeno-canto.org/561370/download,XC561370-200502_08ovenbird.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561370-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561370-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561370-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561370-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561370-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561370-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561370-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:12,08:30,2020-05-02,2020-05-24,['Poecile atricapillus'],,no,no,,,no,,,44100.0
561369,Seiurus,aurocapilla,,birds,Ovenbird,Meena Haribal,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3286,-76.3383,380,song,,,field recording,//xeno-canto.org/561369,https://xeno-canto.org/561369/download,XC561369-200502_05 ovenbird.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561369-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561369-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561369-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC561369-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561369-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561369-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RBYDYNRSJV/wave/XC561369-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:47,08:30,2020-05-02,2020-05-24,['Poecile atricapillus'],,no,no,,,no,,,44100.0
558243,Seiurus,aurocapilla,,birds,Ovenbird,William Whitehead,United States,"Hawk Rise Sanctuary (near  Linden), Union County, New Jersey",40.6052,-74.2495,0,song,,adult,field recording,//xeno-canto.org/558243,https://xeno-canto.org/558243/download,XC558243-Ovenbird.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC558243-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC558243-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC558243-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC558243-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/wave/XC558243-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/wave/XC558243-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/wave/XC558243-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:03,07:00,2020-05-14,2020-05-14,['Hylocichla mustelina'],Hardwood Forest,yes,no,,,no,,,48000.0
549993,Seiurus,aurocapilla,,birds,Ovenbird,Scott Gravette,United States,"Bankhead National Forest, Lawrence County, Alabama",34.3939,-87.4202,320,song,male,adult,field recording,//xeno-canto.org/549993,https://xeno-canto.org/549993/download,XC549993-ovenbird.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC549993-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC549993-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC549993-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC549993-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC549993-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC549993-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC549993-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:35,10:30,2020-04-24,2020-04-24,"['Vireo olivaceus', 'Piranga olivacea']",Bird singing from a perch in a dead tree in a mixed woodland on a ridge.,yes,no,,,no,,,44100.0
499565,Seiurus,aurocapilla,,birds,Ovenbird,Jacob Saucier,United States,"Crow's Nest Natural Area Preserve, Stafford County, Virginia",38.3619,-77.3422,40,song,,,field recording,//xeno-canto.org/499565,https://xeno-canto.org/499565/download,XC499565-VA2017 JRS 04_a_xc.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/ffts/XC499565-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/ffts/XC499565-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/ffts/XC499565-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/ffts/XC499565-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/wave/XC499565-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/wave/XC499565-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XSAURLRZQM/wave/XC499565-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,13:46,2017-05-14,2019-09-27,[],Field Number: VA2017 JRS 04; song (x1),yes,no,,,no,,,48000.0
489095,Seiurus,aurocapilla,,birds,Ovenbird,Subramanian Sankar,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3473,-76.3669,550,"call, song",,,field recording,//xeno-canto.org/489095,https://xeno-canto.org/489095/download,XC489095-XC_11062019_OVBI_117-120_MXPR3.WAV.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489095-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489095-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489095-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489095-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/wave/XC489095-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/wave/XC489095-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/wave/XC489095-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,3:08,07:00,2019-06-11,2019-07-27,[],Bird Seen and followed inside a thicket,yes,no,,,no,,,48000.0
489082,Seiurus,aurocapilla,,birds,Ovenbird,Subramanian Sankar,United States,"Caroline (near  Brooktondale), Tompkins County, New York",42.3473,-76.3669,550,"call, song",,,field recording,//xeno-canto.org/489082,https://xeno-canto.org/489082/download,XC489082-XC_11Jun19_OvenBird_MixPre-3_111.WAV.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489082-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489082-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489082-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/ffts/XC489082-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/wave/XC489082-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/wave/XC489082-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQHOKUDPZX/wave/XC489082-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,2:49,6:21,2019-06-11,2019-07-27,[],Bird seen and followed for a while.,yes,no,,,no,,,48000.0
